Linux 4.1.5 (vm2-Standard-PC-i440FX-PIIX-1996) 	Monday 26 June 2017 	_x86_64_	(14 CPU)

11:00:26  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:01:31  IST    8    0.20    0.00    0.60   99.20    0.00    0.00    0.00    0.00    0.00    0.00
11:01:31  IST    9    0.20    0.00    0.80   95.41    0.00    0.00    0.00    0.00    0.00    3.59
11:01:31  IST   10    0.40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.60
11:01:31  IST   11    0.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.40
11:01:31  IST   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:31  IST   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:01:31  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:01:36  IST  all    0.07    0.01    0.23   35.25    0.00    0.01    0.00    0.00    0.00   64.42
11:01:36  IST    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:36  IST    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:36  IST    2    0.20    0.00    0.20    6.83    0.00    0.00    0.00    0.00    0.00   92.77
11:01:36  IST    3    0.20    0.00    0.20   97.80    0.00    0.00    0.00    0.00    0.00    1.80
11:01:36  IST    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:36  IST    5    0.00    0.20    1.00   98.20    0.00    0.00    0.00    0.00    0.00    0.60
11:01:36  IST    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:36  IST    7    0.00    0.00    0.00   99.80    0.00    0.00    0.00    0.00    0.00    0.20
11:01:36  IST    8    0.00    0.00    0.60   92.18    0.00    0.00    0.00    0.00    0.00    7.21
11:01:36  IST    9    0.20    0.00    1.00   98.80    0.00    0.00    0.00    0.00    0.00    0.00
11:01:36  IST   10    0.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.80
11:01:36  IST   11    0.20    0.00    0.00    0.00    0.00    0.20    0.00    0.00    0.00   99.60
11:01:36  IST   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:36  IST   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:01:36  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:01:41  IST  all    0.06    0.01    0.31   32.00    0.00    0.00    0.00    0.00    0.00   67.62
11:01:41  IST    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:41  IST    1    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
11:01:41  IST    2    0.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.60
11:01:41  IST    3    0.20    0.00    0.20   96.80    0.00    0.00    0.00    0.00    0.00    2.80
11:01:41  IST    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:41  IST    5    0.00    0.20    2.00   97.80    0.00    0.00    0.00    0.00    0.00    0.00
11:01:41  IST    6    0.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.80
11:01:41  IST    7    0.20    0.00    0.00   59.72    0.00    0.00    0.00    0.00    0.00   40.08
11:01:41  IST    8    0.00    0.00    0.40   98.19    0.00    0.00    0.00    0.00    0.00    1.41
11:01:41  IST    9    0.20    0.00    0.80   95.20    0.00    0.00    0.00    0.00    0.00    3.80
11:01:41  IST   10    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
11:01:41  IST   11    0.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.60
11:01:41  IST   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:41  IST   13    0.40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.60

11:01:41  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:01:46  IST  all    0.03    0.01    0.30   28.52    0.00    0.00    0.00    0.00    0.00   71.14
11:01:46  IST    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:46  IST    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:46  IST    2    0.00    0.00    0.40    0.60    0.00    0.00    0.00    0.00    0.00   98.99
11:01:46  IST    3    0.00    0.00    0.60   99.20    0.00    0.00    0.00    0.00    0.00    0.20
11:01:46  IST    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:46  IST    5    0.00    0.20    1.41   97.59    0.00    0.00    0.00    0.00    0.00    0.80
11:01:46  IST    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:46  IST    7    0.00    0.00    0.00   10.80    0.00    0.00    0.00    0.00    0.00   89.20
11:01:46  IST    8    0.20    0.00    0.60   92.40    0.00    0.00    0.00    0.00    0.00    6.80
11:01:46  IST    9    0.00    0.00    1.00   99.00    0.00    0.00    0.00    0.00    0.00    0.00
11:01:46  IST   10    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
11:01:46  IST   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:46  IST   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:46  IST   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:01:46  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:01:51  IST  all    0.09    0.01    0.24   27.53    0.00    0.00    0.00    0.00    0.00   72.13
11:01:51  IST    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:51  IST    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:01:51  IST    2    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
11:01:51  IST    3    0.20    0.00    0.40   97.41    0.00    0.00    0.00    0.00    0.00    1.99
